path, category, name, more_names
1_accessory/21_learn_to_code_next_time_nothing_for_you.png, Accessory, Accessory : learn to code next time. nothing for you., learn to code next time. nothing for you.
2_emotion/0_babe_were_moving_to_bali.png, Emotion, Emotion : Babe Were Moving To Bali, Babe Were Moving To Bali
2_emotion/1_i_will_return_the_funds_i_promise_pls_dont_arrest_me.png, Emotion, Emotion : I WILL RETURN THE FUNDS I PROMISE PLS DONT ARREST ME, I WILL RETURN THE FUNDS I PROMISE PLS DONT ARREST ME
2_emotion/2_reeeeeeeeeeeeeee.png, Emotion, Emotion : REEEEEEEEEEEEEEE, REEEEEEEEEEEEEEE
2_emotion/3_i_swear_i_was_just_testing_it_out.png, Emotion, Emotion : I SWEAR I WAS JUST TESTING IT OUT, I SWEAR I WAS JUST TESTING IT OUT
2_emotion/4_i_am_not_f_ing_mad.png, Emotion, Emotion : I AM NOT F ING MAD, I AM NOT F ING MAD
2_emotion/5_really_no_mad.png, Emotion, Emotion : REALLY NO MAD, REALLY NO MAD
2_emotion/6_no_really_no_mad.png, Emotion, Emotion : No Really No Mad, No Really No Mad
2_emotion/7_no_mad.png, Emotion, Emotion : No Mad, No Mad
2_emotion/8_just_observing.png, Emotion, Emotion : Just Observing, Just Observing
3_eyes/0_laser.png, Eyes, Eyes : Laser, Laser
3_eyes/1_up_all_night_draining_funds.png, Eyes, Eyes : Up All Night Draining Funds, Up All Night Draining Funds
3_eyes/2_money_in_your_eyes.png, Eyes, Eyes : Money In Your Eyes, Money In Your Eyes
3_eyes/3_blue.png, Eyes, Eyes : Blue, Blue
3_eyes/4_white.png, Eyes, Eyes : White, White
3_eyes/5_purple.png, Eyes, Eyes : Purple, Purple
3_eyes/6_green.png, Eyes, Eyes : Green, Green
3_eyes/7_no_mad_eyes.png, Eyes, Eyes : No Mad Eyes, No Mad Eyes
4_no_mad_type/0_alien.png, No Mad Type, No Mad Type : Alien, Alien
4_no_mad_type/1_ape.png, No Mad Type, No Mad Type : Ape, Ape
4_no_mad_type/2_zombie.png, No Mad Type, No Mad Type : Zombie, Zombie
4_no_mad_type/3_male_6.png, No Mad Type, No Mad Type : Male 6, Male 6
4_no_mad_type/4_male_5.png, No Mad Type, No Mad Type : Male 5, Male 5
4_no_mad_type/5_male_4.png, No Mad Type, No Mad Type : Male 4, Male 4
4_no_mad_type/6_male_3.png, No Mad Type, No Mad Type : Male 3, Male 3
4_no_mad_type/7_male_2.png, No Mad Type, No Mad Type : Male 2, Male 2
4_no_mad_type/8_male_1.png, No Mad Type, No Mad Type : Male 1, Male 1
5_background/0_hacking_into_the_nomad.png, Background, Background : Hacking Into The Nomad, Hacking Into The Nomad
5_background/1_sun.png, Background, Background : Sun, Sun
5_background/2_rip_nomad.png, Background, Background : RIP nomad, RIP nomad
5_background/3_straight_hackin.png, Background, Background : Straight Hackin, Straight Hackin
5_background/4_chain_runners_bg_5.png, Background, Background : Chain Runners BG 5, Chain Runners BG 5
5_background/5_chain_runners_bg_3.png, Background, Background : Chain Runners BG 3, Chain Runners BG 3
5_background/6_chain_runners_bg_2.png, Background, Background : Chain Runners BG 2, Chain Runners BG 2
5_background/7_chain_runners_bg_1.png, Background, Background : Chain Runners BG 1, Chain Runners BG 1
5_background/8_chain_runners_bg_4.png, Background, Background : Chain Runners BG 4, Chain Runners BG 4
5_background/9_over_the_rainbow_bridge_for_nomad_bridge.png, Background, Background : Over the rainbow bridge for nomad bridge, Over the rainbow bridge for nomad bridge
5_background/10_dark_plain.png, Background, Background : Dark Plain, Dark Plain
5_background/11_in_the_swamp.png, Background, Background : In the Swamp, In the Swamp
5_background/12_plain_2.png, Background, Background : Plain 2, Plain 2
5_background/13_plain.png, Background, Background : Plain, Plain
