path, category, name, more_names
5_head/32_crazy_hair.png, Head, Head : Crazy Hair, Crazy Hair
5_head/33_wild_blonde_hair.png, Head, Head : Wild Blonde Hair, Wild Blonde Hair
5_head/34_crazy_white_hair.png, Head, Head : Crazy White Hair, Crazy White Hair
5_head/35_wild_hair.png, Head, Head : Wild Hair, Wild Hair
5_head/36_frumpy_hair.png, Head, Head : Frumpy Hair, Frumpy Hair
5_head/37_marc.png, Head, Head : Marc, Marc
6_neck/0_ice.png, Neck, Neck : Ice, Ice
6_neck/1_choker.png, Neck, Neck : Choker, Choker
6_neck/2_blue_tie.png, Neck, Neck : Blue Tie, Blue Tie
6_neck/3_hemp.png, Neck, Neck : Hemp, Hemp
6_neck/4_thick_chain.png, Neck, Neck : Thick Chain, Thick Chain
6_neck/5_silver_chain.png, Neck, Neck : Silver Chain, Silver Chain
6_neck/6_medallion.png, Neck, Neck : Medallion, Medallion
6_neck/7_double_gold_chain.png, Neck, Neck : Double Gold Chain, Double Gold Chain
6_neck/8_green_shirt.png, Neck, Neck : Green Shirt, Green Shirt
6_neck/9_blue_shirt.png, Neck, Neck : Blue Shirt, Blue Shirt
6_neck/10_white_t_shirt.png, Neck, Neck : White T Shirt, White T Shirt
6_neck/11_jumpsuit.png, Neck, Neck : Jumpsuit, Jumpsuit
6_neck/12_blue_t_shirt.png, Neck, Neck : Blue T Shirt, Blue T Shirt
6_neck/13_black_tie.png, Neck, Neck : Black Tie, Black Tie
6_neck/14_gold_chain.png, Neck, Neck : Gold Chain, Gold Chain
6_neck/15_red_tie.png, Neck, Neck : Red Tie, Red Tie
6_neck/16_labcoat.png, Neck, Neck : Labcoat, Labcoat
6_neck/17_purple_t_shirt.png, Neck, Neck : Purple T Shirt, Purple T Shirt
6_neck/18_fast_food.png, Neck, Neck : Fast Food,
6_neck/19_grey_shirt.png, Neck, Neck : Grey Shirt, Grey Shirt
6_neck/20_marc.png, Neck, Neck : Marc,
7_nose/0_clown_nose.png, Nose, Nose : Clown Nose, Clown Nose
7_nose/1_gold_ring.png, Nose, Nose : Gold Ring, Gold Ring
7_nose/2_marc.png, Nose, Nose : Marc,
8_ear/0_diamond_helix.png, Ear, Ear : Diamond Helix, Diamond Helix
8_ear/1_diamond_earring.png, Ear, Ear : Diamond Earring, Diamond Earring
8_ear/2_gold_helix.png, Ear, Ear : Gold Helix, Gold Helix
8_ear/3_gold_earring.png, Ear, Ear : Gold Earring, Gold Earring
8_ear/4_marc.png, Ear, Ear : Marc,
9_emotion/0_frown.png, Emotion, Emotion : Frown, Frown
9_emotion/1_smile.png, Emotion, Emotion : Smile, Smile
9_emotion/2_marc.png, Emotion, Emotion : Marc,
10_face/0_purple_eye_shadow.png, Face, Face : Purple Eye Shadow, Purple Eye Shadow
10_face/1_bagner.png, Face, Face : Bagner, Bagner
10_face/2_blue_eye_shadow.png, Face, Face : Blue Eye Shadow, Blue Eye Shadow
10_face/3_horns.png, Face, Face : Horns, Horns
10_face/4_green_eye_shadow.png, Face, Face : Green Eye Shadow, Green Eye Shadow
10_face/5_green_eyes.png, Face, Face : Green Eyes, Green Eyes
10_face/6_blue_eyes.png, Face, Face : Blue Eyes, Blue Eyes
10_face/7_cleft.png, Face, Face : Cleft, Cleft
10_face/8_marc_tyson.png, Face, Face : Marc Tyson, Marc Tyson
10_face/9_spots.png, Face, Face : Spots, Spots
10_face/10_rosy_cheeks.png, Face, Face : Rosy Cheeks, Rosy Cheeks
10_face/11_mole.png, Face, Face : Mole, Mole
10_face/12_shine.png, Face, Face : Shine, Shine
10_face/13_marc.png, Face, Face : Marc,
11_marc_type/0_alien.png, Marc Type, Marc Type : Alien, Alien
11_marc_type/1_madlad.png, Marc Type, Marc Type : Madlad, Madlad
11_marc_type/2_ape.png, Marc Type, Marc Type : Ape, Ape
11_marc_type/3_devil.png, Marc Type, Marc Type : Devil, Devil
11_marc_type/4_gold.png, Marc Type, Marc Type : Gold, Gold
11_marc_type/5_bot.png, Marc Type, Marc Type : Bot, Bot
11_marc_type/6_zombie.png, Marc Type, Marc Type : Zombie, Zombie
11_marc_type/7_marc_4.png, Marc Type, Marc Type : Marc 4, Marc 4
11_marc_type/8_marc_1.png, Marc Type, Marc Type : Marc 1, Marc 1
11_marc_type/9_marc_3.png, Marc Type, Marc Type : Marc 3, Marc 3
11_marc_type/10_marc_2.png, Marc Type, Marc Type : Marc 2, Marc 2
