path, category, name, more_names
4_head/33_grey_trucker_hat.png, Head, Head : Grey Trucker Hat, Grey Trucker Hat
4_head/34_clean_trucker_hat.png, Head, Head : Clean Trucker Hat, Clean Trucker Hat
4_head/35_crazy_monkey_hair.png, Head, Head : Crazy Monkey Hair, Crazy Monkey Hair
4_head/36_wise_monkey_hair.png, Head, Head : Wise Monkey Hair, Wise Monkey Hair
4_head/37_stray_hair.png, Head, Head : Stray Hair, Stray Hair
4_head/38_coat_shine.png, Head, Head : Coat Shine, Coat Shine
4_head/39_none.png, Head, Head : None,
5_ape/0_alien.png, Ape, Ape : Alien, Alien
5_ape/1_yeti.png, Ape, Ape : Yeti, Yeti
5_ape/2_rainbow.png, Ape, Ape : Rainbow, Rainbow
5_ape/3_zombie.png, Ape, Ape : Zombie, Zombie
5_ape/4_gold.png, Ape, Ape : Gold, Gold
5_ape/5_bonobo.png, Ape, Ape : Bonobo, Bonobo
5_ape/6_silver_back.png, Ape, Ape : Silver Back, Silver Back
5_ape/7_orangutan.png, Ape, Ape : Orangutan, Orangutan
5_ape/8_gibbon.png, Ape, Ape : Gibbon, Gibbon
5_ape/9_baboon.png, Ape, Ape : Baboon, Baboon
5_ape/10_chimpanzee_2.png, Ape, Ape : Chimpanzee 2, Chimpanzee 2
5_ape/11_chimpanzee_1.png, Ape, Ape : Chimpanzee 1, Chimpanzee 1
5_ape/12_chimpanzee_3.png, Ape, Ape : Chimpanzee 3, Chimpanzee 3
6_background/0_blue_2.png, Background, Background : Blue 2, Blue 2
6_background/1_blue_1.png, Background, Background : Blue 1, Blue 1
6_background/2_blue_3.png, Background, Background : Blue 3, Blue 3
6_background/3_blue_4.png, Background, Background : Blue 4, Blue 4
6_background/4_blue_5.png, Background, Background : Blue 5, Blue 5
7_future_origin/0_unknown.png, Future Origin, Future Origin : Unknown, Unknown
7_future_origin/1_sahelanthropus_tchadensis.png, Future Origin, Future Origin : Sahelanthropus Tchadensis, Sahelanthropus Tchadensis
7_future_origin/2_orrorin_tugenensis.png, Future Origin, Future Origin : Orrorin Tugenensis, Orrorin Tugenensis
7_future_origin/3_ardipithecus_kadabba.png, Future Origin, Future Origin : Ardipithecus Kadabba, Ardipithecus Kadabba
7_future_origin/4_ardipithecus_ramidus.png, Future Origin, Future Origin : Ardipithecus Ramidus, Ardipithecus Ramidus
7_future_origin/5_australopithecus_africanus.png, Future Origin, Future Origin : Australopithecus Africanus, Australopithecus Africanus
7_future_origin/6_paranthropus.png, Future Origin, Future Origin : Paranthropus, Paranthropus
7_future_origin/7_australopithecus_sediba.png, Future Origin, Future Origin : Australopithecus Sediba, Australopithecus Sediba
