path, category, name, more_names
3_mouth/7_shadow_beard.png, Mouth, Mouth : Shadow Beard, Shadow Beard
3_mouth/8_cracked_teeth.png, Mouth, Mouth : Cracked Teeth, Cracked Teeth
3_mouth/9_small_fangs.png, Mouth, Mouth : Small Fangs, Small Fangs
3_mouth/10_leather_mask.png, Mouth, Mouth : Leather Mask, Leather Mask
3_mouth/11_dark_beard.png, Mouth, Mouth : Dark Beard, Dark Beard
3_mouth/12_brown_beard.png, Mouth, Mouth : Brown Beard, Brown Beard
3_mouth/13_brown_chinstrap.png, Mouth, Mouth : Brown Chinstrap, Brown Chinstrap
3_mouth/14_teeth.png, Mouth, Mouth : Teeth, Teeth
3_mouth/15_monster_mouth.png, Mouth, Mouth : Monster Mouth, Monster Mouth
3_mouth/16_smile.png, Mouth, Mouth : Smile, Smile
3_mouth/17_regular.png, Mouth, Mouth : Regular, Regular
4_clothes/0_11_blank.png, Clothes, Clothes : 1/1 Blank,
4_clothes/1_poison.png, Clothes, Clothes : Poison, Poison
4_clothes/2_crystal_ball.png, Clothes, Clothes : Crystal Ball, Crystal Ball
4_clothes/3_enhancement_book.png, Clothes, Clothes : Enhancement Book, Enhancement Book
4_clothes/4_tentacle.png, Clothes, Clothes : Tentacle, Tentacle
4_clothes/5_trimmed_robe.png, Clothes, Clothes : Trimmed Robe, Trimmed Robe
4_clothes/6_bloody.png, Clothes, Clothes : Bloody, Bloody
4_clothes/7_dark_fire.png, Clothes, Clothes : Dark Fire, Dark Fire
4_clothes/8_angel_wings.png, Clothes, Clothes : Angel Wings, Angel Wings
4_clothes/9_dark_suit.png, Clothes, Clothes : Dark Suit, Dark Suit
4_clothes/10_purple_robes.png, Clothes, Clothes : Purple Robes, Purple Robes
4_clothes/11_dark_wings.png, Clothes, Clothes : Dark Wings, Dark Wings
4_clothes/12_fire_robes.png, Clothes, Clothes : Fire Robes, Fire Robes
4_clothes/13_moss_robes.png, Clothes, Clothes : Moss Robes, Moss Robes
4_clothes/14_dark_robe.png, Clothes, Clothes : Dark Robe, Dark Robe
4_clothes/15_none.png, Clothes, Clothes : None,
5_body/0_11_blank.png, Body, Body : 1/1 Blank,
5_body/1_alien.png, Body, Body : Alien, Alien
5_body/2_ape.png, Body, Body : Ape, Ape
5_body/3_red_dragon.png, Body, Body : Red Dragon, Red Dragon
5_body/4_green_lizard.png, Body, Body : Green Lizard, Green Lizard
5_body/5_cave_lizard.png, Body, Body : Cave Lizard, Cave Lizard
5_body/6_brown_lizard.png, Body, Body : Brown Lizard, Brown Lizard
5_body/7_dark_green_lizard.png, Body, Body : Dark Green Lizard, Dark Green Lizard
5_body/8_purple_dragon.png, Body, Body : Purple Dragon, Purple Dragon
5_body/9_dark_dragon.png, Body, Body : Dark Dragon, Dark Dragon
5_body/10_whited_body.png, Body, Body : Whited Body, Whited Body
5_body/11_purple_body.png, Body, Body : Purple Body, Purple Body
5_body/12_orange_dragon.png, Body, Body : Orange Dragon, Orange Dragon
5_body/13_grey_body.png, Body, Body : Grey Body, Grey Body
6_background/0_11_blank.png, Background, Background : 1/1 Blank,
6_background/1_red.png, Background, Background : Red, Red
6_background/2_purple.png, Background, Background : Purple, Purple
6_background/3_pink.png, Background, Background : Pink, Pink
