path, category, name, more_names
6_neck/2_green_collar.png, Neck, Neck : Green Collar, Green Collar
6_neck/3_purple_collar.png, Neck, Neck : Purple Collar, Purple Collar
6_neck/4_orange_collar.png, Neck, Neck : Orange Collar, Orange Collar
6_neck/5_pink_collar.png, Neck, Neck : Pink Collar, Pink Collar
6_neck/6_blue_collar.png, Neck, Neck : Blue Collar, Blue Collar
6_neck/7_none.png, Neck, Neck : None,
7_body/0_ape_girl.png, Body, Body : Ape Girl, Ape Girl
7_body/1_clown_guy.png, Body, Body : Clown Guy, Clown Guy
7_body/2_clown_girl.png, Body, Body : Clown Girl, Clown Girl
7_body/3_ape_guy.png, Body, Body : Ape Guy, Ape Guy
7_body/4_pink_alien_girl.png, Body, Body : Pink Alien Girl, Pink Alien Girl
7_body/5_olive_girl.png, Body, Body : Olive Girl, Olive Girl
7_body/6_bronze_guy.png, Body, Body : Bronze Guy, Bronze Guy
7_body/7_pink_alien_guy.png, Body, Body : Pink Alien Guy, Pink Alien Guy
7_body/8_bronze_girl.png, Body, Body : Bronze Girl, Bronze Girl
7_body/9_almond_girl.png, Body, Body : Almond Girl, Almond Girl
7_body/10_green_alien_guy.png, Body, Body : Green Alien Guy, Green Alien Guy
7_body/11_blue_alien_guy.png, Body, Body : Blue Alien Guy, Blue Alien Guy
7_body/12_almond_guy.png, Body, Body : Almond Guy, Almond Guy
7_body/13_pale_guy.png, Body, Body : Pale Guy, Pale Guy
7_body/14_green_alien_girl.png, Body, Body : Green Alien Girl, Green Alien Girl
7_body/15_purple_alien_guy.png, Body, Body : Purple Alien Guy, Purple Alien Guy
7_body/16_olive_guy.png, Body, Body : Olive Guy, Olive Guy
7_body/17_blue_alien_girl.png, Body, Body : Blue Alien Girl, Blue Alien Girl
7_body/18_beige_guy.png, Body, Body : Beige Guy, Beige Guy
7_body/19_purple_alien_girl.png, Body, Body : Purple Alien Girl, Purple Alien Girl
7_body/20_beige_girl.png, Body, Body : Beige Girl, Beige Girl
7_body/21_pale_girl.png, Body, Body : Pale Girl, Pale Girl
8_jacket/0_cloak.png, Jacket, Jacket : Cloak, Cloak
8_jacket/1_yellow.png, Jacket, Jacket : Yellow,
8_jacket/2_white.png, Jacket, Jacket : White,
8_jacket/3_brown.png, Jacket, Jacket : Brown,
8_jacket/4_purple.png, Jacket, Jacket : Purple,
8_jacket/5_grey.png, Jacket, Jacket : Grey,
8_jacket/6_blue.png, Jacket, Jacket : Blue,
8_jacket/7_pink.png, Jacket, Jacket : Pink,
8_jacket/8_orange.png, Jacket, Jacket : Orange,
8_jacket/9_green.png, Jacket, Jacket : Green,
8_jacket/10_none.png, Jacket, Jacket : None,
9_background/0_cityscape.png, Background, Background : Cityscape, Cityscape
9_background/1_gold.png, Background, Background : Gold, Solid Gold
9_background/2_green.png, Background, Background : Green, Solid Green
9_background/3_purple.png, Background, Background : Purple, Solid Purple
9_background/4_orange.png, Background, Background : Orange, Solid Orange
9_background/5_blue.png, Background, Background : Blue, Solid Blue
9_background/6_pink.png, Background, Background : Pink, Solid Pink
