path, category, name, more_names
4_head/28_white_fast_food_cap_flipped.png, Head, Head : White Fast Food Cap Flipped, White Fast Food Cap Flipped
4_head/29_bk_cap.png, Head, Head : BK Cap, BK Cap
4_head/30_red_and_black_cap.png, Head, Head : Red and Black Cap, Red and Black Cap
4_head/31_white_cap_flipped.png, Head, Head : White Cap Flipped, White Cap Flipped
4_head/32_black_and_red_cap.png, Head, Head : Black and Red Cap, Black and Red Cap
4_head/33_green_cap.png, Head, Head : Green Cap, Green Cap
4_head/34_white_fast_food_cap.png, Head, Head : White Fast Food Cap, White Fast Food Cap
4_head/35_white_cap.png, Head, Head : White Cap, White Cap
4_head/36_head_band.png, Head, Head : Head Band, Head Band
4_head/37_bandana.png, Head, Head : Bandana, Bandana
4_head/38_cap_forward.png, Head, Head : Cap Forward, Cap Forward
4_head/39_bald.png, Head, Head : Bald, Bald
4_head/40_pink_and_blue_cap.png, Head, Head : Pink and Blue Cap, Pink and Blue Cap
4_head/41_knitted_cap.png, Head, Head : Knitted Cap, Knitted Cap
5_facial_features/0_pimples.png, Facial Features, Facial Features : Pimples, Pimples
5_facial_features/1_tears.png, Facial Features, Facial Features : Tears, Tears
5_facial_features/2_spots.png, Facial Features, Facial Features : Spots, Spots
5_facial_features/3_rosy_cheeks.png, Facial Features, Facial Features : Rosy Cheeks, Rosy Cheeks
5_facial_features/4_pimple.png, Facial Features, Facial Features : Pimple, Pimple
5_facial_features/5_mole.png, Facial Features, Facial Features : Mole, Mole
5_facial_features/6_clear.png, Facial Features, Facial Features : Clear, Clear
6_type/0_human_iii.png, Type, Type : Human III, Human III
6_type/1_human_ii.png, Type, Type : Human II, Human II
6_type/2_human_i.png, Type, Type : Human I, Human I
6_type/3_zombie.png, Type, Type : Zombie, Zombie
6_type/4_ape.png, Type, Type : Ape, Ape
6_type/5_alien.png, Type, Type : Alien, Alien
7_background/0_inverted_v2.png, Background, Background : Inverted V2, Inverted V2
