path, category, name, more_names
4_headwear/27_headphones.png, Headwear, Headwear : Headphones, Headphones
4_headwear/28_moon_cap.png, Headwear, Headwear : Moon Cap, Moon Cap
4_headwear/29_beanie.png, Headwear, Headwear : Beanie, Beanie
4_headwear/30_backwards_cap.png, Headwear, Headwear : Backwards Cap, Backwards Cap
4_headwear/31_none.png, Headwear, Headwear : None,
5_eyes/0_moon.png, Eyes, Eyes : Moon, Moon
5_eyes/1_alien.png, Eyes, Eyes : Alien, Alien
5_eyes/2_wide.png, Eyes, Eyes : Wide, Wide
5_eyes/3_laser.png, Eyes, Eyes : Laser, Laser
5_eyes/4_beam.png, Eyes, Eyes : Beam, Beam
5_eyes/5_blue_clown.png, Eyes, Eyes : Blue Clown, Blue Clown
5_eyes/6_purple_clown.png, Eyes, Eyes : Purple Clown, Purple Clown
5_eyes/7_green_clown.png, Eyes, Eyes : Green Clown, Green Clown
5_eyes/8_fire.png, Eyes, Eyes : Fire, Fire
5_eyes/9_cashed.png, Eyes, Eyes : Cashed, Cashed
5_eyes/10_cry.png, Eyes, Eyes : Cry, Cry
5_eyes/11_mad.png, Eyes, Eyes : Mad, Mad
5_eyes/12_side-eye.png, Eyes, Eyes : Side-Eye, Side-Eye
5_eyes/13_squint.png, Eyes, Eyes : Squint, Squint
5_eyes/14_happy.png, Eyes, Eyes : Happy, Happy
5_eyes/15_sad.png, Eyes, Eyes : Sad, Sad
5_eyes/16_smug.png, Eyes, Eyes : Smug, Smug
6_clothing/0_hoodie.png, Clothing, Clothing : Hoodie, Hoodie
6_clothing/1_hoodie.png, Clothing, Clothing : Hoodie (2), Hoodie (2)
6_clothing/2_hoodie.png, Clothing, Clothing : Hoodie (3), Hoodie (3)
6_clothing/3_hoodie.png, Clothing, Clothing : Hoodie (4), Hoodie (4)
6_clothing/4_hoodie.png, Clothing, Clothing : Hoodie (5), Hoodie (5)
6_clothing/5_hoodie.png, Clothing, Clothing : Hoodie (6), Hoodie (6)
6_clothing/6_hoodie.png, Clothing, Clothing : Hoodie (7), Hoodie (7)
6_clothing/7_hoodie.png, Clothing, Clothing : Hoodie (8), Hoodie (8)
6_clothing/8_hoodie.png, Clothing, Clothing : Hoodie (9), Hoodie (9)
6_clothing/9_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue), Hoodie (Blue)
6_clothing/10_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (2), Hoodie (Blue) (2)
6_clothing/11_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (3), Hoodie (Blue) (3)
6_clothing/12_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (4), Hoodie (Blue) (4)
6_clothing/13_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (5), Hoodie (Blue) (5)
6_clothing/14_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (6), Hoodie (Blue) (6)
6_clothing/15_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (7), Hoodie (Blue) (7)
6_clothing/16_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (8), Hoodie (Blue) (8)
6_clothing/17_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (9), Hoodie (Blue) (9)
6_clothing/18_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (10), Hoodie (Blue) (10)
6_clothing/19_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (11), Hoodie (Blue) (11)
6_clothing/20_hoodie_(blue).png, Clothing, Clothing : Hoodie (Blue) (12), Hoodie (Blue) (12)
6_clothing/21_hoodie.png, Clothing, Clothing : Hoodie (10), Hoodie (10)
6_clothing/22_hoodie.png, Clothing, Clothing : Hoodie (11), Hoodie (11)
6_clothing/23_hoodie.png, Clothing, Clothing : Hoodie (12), Hoodie (12)
6_clothing/24_enjoyoor_hoodie.png, Clothing, Clothing : Enjoyoor Hoodie, Enjoyoor Hoodie
6_clothing/25_enjoyoor_hoodie_(blue).png, Clothing, Clothing : Enjoyoor Hoodie (Blue), Enjoyoor Hoodie (Blue)
6_clothing/26_jean_jacket.png, Clothing, Clothing : Jean Jacket, Jean Jacket
6_clothing/27_gold_chain.png, Clothing, Clothing : Gold Chain, Gold Chain
6_clothing/28_punk_jacket.png, Clothing, Clothing : Punk Jacket, Punk Jacket
6_clothing/29_none.png, Clothing, Clothing : None,
7_lips/0_sad.png, Lips, Lips : Sad,
7_lips/1_happy.png, Lips, Lips : Happy,
7_lips/2_smug.png, Lips, Lips : Smug,
8_body/0_beeping_froglet.png, Body, Body : Beeping Froglet, Beeping Froglet
8_body/1_beeping_froglet.png, Body, Body : Beeping Froglet (2), Beeping Froglet (2)
8_body/2_beeping_froglet.png, Body, Body : Beeping Froglet (3), Beeping Froglet (3)
8_body/3_beeping_froglet.png, Body, Body : Beeping Froglet (4), Beeping Froglet (4)
8_body/4_beeping_froglet.png, Body, Body : Beeping Froglet (5), Beeping Froglet (5)
8_body/5_beeping_froglet.png, Body, Body : Beeping Froglet (6), Beeping Froglet (6)
8_body/6_beeping_froglet.png, Body, Body : Beeping Froglet (7), Beeping Froglet (7)
8_body/7_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog, Northern Laughing Tree Frog
8_body/8_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad, Sonoran Desert Toad
8_body/9_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog, Cliff Chirping Frog
8_body/10_dusky_toadlet.png, Body, Body : Dusky Toadlet, Dusky Toadlet
8_body/11_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog, Eastern Stony Creek Frog
8_body/12_pacific_tree_frog.png, Body, Body : Pacific Tree Frog, Pacific Tree Frog
8_body/13_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad, Rocky Mountain Toad
8_body/14_beeping_froglet.png, Body, Body : Beeping Froglet (8), Beeping Froglet (8)
8_body/15_beeping_froglet.png, Body, Body : Beeping Froglet (9), Beeping Froglet (9)
8_body/16_skeleton.png, Body, Body : Skeleton (3), Skeleton (3)
8_body/17_beeping_froglet.png, Body, Body : Beeping Froglet (10), Beeping Froglet (10)
8_body/18_skeleton.png, Body, Body : Skeleton (4), Skeleton (4)
8_body/19_beeping_froglet.png, Body, Body : Beeping Froglet (11), Beeping Froglet (11)
8_body/20_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (2), Northern Laughing Tree Frog (2)
8_body/21_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (2), Sonoran Desert Toad (2)
8_body/22_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (2), Cliff Chirping Frog (2)
8_body/23_dusky_toadlet.png, Body, Body : Dusky Toadlet (2), Dusky Toadlet (2)
8_body/24_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (2), Eastern Stony Creek Frog (2)
8_body/25_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (2), Pacific Tree Frog (2)
8_body/26_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (2), Rocky Mountain Toad (2)
8_body/27_beeping_froglet.png, Body, Body : Beeping Froglet (12), Beeping Froglet (12)
8_body/28_beeping_froglet.png, Body, Body : Beeping Froglet (13), Beeping Froglet (13)
8_body/29_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (3), Northern Laughing Tree Frog (3)
8_body/30_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (3), Sonoran Desert Toad (3)
8_body/31_dusky_toadlet.png, Body, Body : Dusky Toadlet (3), Dusky Toadlet (3)
8_body/32_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (3), Eastern Stony Creek Frog (3)
8_body/33_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (3), Pacific Tree Frog (3)
8_body/34_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (3), Rocky Mountain Toad (3)
8_body/35_beeping_froglet.png, Body, Body : Beeping Froglet (14), Beeping Froglet (14)
8_body/36_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (4), Northern Laughing Tree Frog (4)
8_body/37_dusky_toadlet.png, Body, Body : Dusky Toadlet (4), Dusky Toadlet (4)
8_body/38_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (4), Eastern Stony Creek Frog (4)
8_body/39_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (4), Pacific Tree Frog (4)
8_body/40_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (4), Sonoran Desert Toad (4)
8_body/41_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (5), Sonoran Desert Toad (5)
8_body/42_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (6), Sonoran Desert Toad (6)
8_body/43_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (3), Cliff Chirping Frog (3)
8_body/44_skeleton.png, Body, Body : Skeleton, Skeleton
8_body/45_skeleton.png, Body, Body : Skeleton (2), Skeleton (2)
8_body/46_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (7), Sonoran Desert Toad (7)
8_body/47_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (8), Sonoran Desert Toad (8)
8_body/48_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (9), Sonoran Desert Toad (9)
8_body/49_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (4), Rocky Mountain Toad (4)
8_body/50_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (4), Cliff Chirping Frog (4)
8_body/51_sonoran_desert_toad.png, Body, Body : Sonoran Desert Toad (10), Sonoran Desert Toad (10)
8_body/52_beeping_froglet.png, Body, Body : Beeping Froglet (15), Beeping Froglet (15)
8_body/53_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (5), Northern Laughing Tree Frog (5)
8_body/54_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (5), Cliff Chirping Frog (5)
8_body/55_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (5), Eastern Stony Creek Frog (5)
8_body/56_dusky_toadlet.png, Body, Body : Dusky Toadlet (5), Dusky Toadlet (5)
8_body/57_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (5), Rocky Mountain Toad (5)
8_body/58_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (5), Pacific Tree Frog (5)
8_body/59_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (6), Pacific Tree Frog (6)
8_body/60_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (6), Cliff Chirping Frog (6)
8_body/61_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (7), Pacific Tree Frog (7)
8_body/62_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (7), Cliff Chirping Frog (7)
8_body/63_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (8), Pacific Tree Frog (8)
8_body/64_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (6), Rocky Mountain Toad (6)
8_body/65_dusky_toadlet.png, Body, Body : Dusky Toadlet (6), Dusky Toadlet (6)
8_body/66_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (6), Northern Laughing Tree Frog (6)
8_body/67_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (7), Northern Laughing Tree Frog (7)
8_body/68_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (8), Northern Laughing Tree Frog (8)
8_body/69_dusky_toadlet.png, Body, Body : Dusky Toadlet (7), Dusky Toadlet (7)
8_body/70_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (6), Eastern Stony Creek Frog (6)
8_body/71_dusky_toadlet.png, Body, Body : Dusky Toadlet (8), Dusky Toadlet (8)
8_body/72_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (7), Eastern Stony Creek Frog (7)
8_body/73_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (8), Cliff Chirping Frog (8)
8_body/74_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (9), Cliff Chirping Frog (9)
8_body/75_dusky_toadlet.png, Body, Body : Dusky Toadlet (9), Dusky Toadlet (9)
8_body/76_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (8), Eastern Stony Creek Frog (8)
8_body/77_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (9), Pacific Tree Frog (9)
8_body/78_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (7), Rocky Mountain Toad (7)
8_body/79_dusky_toadlet.png, Body, Body : Dusky Toadlet (10), Dusky Toadlet (10)
8_body/80_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (9), Eastern Stony Creek Frog (9)
8_body/81_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (8), Rocky Mountain Toad (8)
8_body/82_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (9), Rocky Mountain Toad (9)
8_body/83_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (9), Northern Laughing Tree Frog (9)
8_body/84_cliff_chirping_frog.png, Body, Body : Cliff Chirping Frog (10), Cliff Chirping Frog (10)
8_body/85_dusky_toadlet.png, Body, Body : Dusky Toadlet (11), Dusky Toadlet (11)
8_body/86_eastern_stony_creek_frog.png, Body, Body : Eastern Stony Creek Frog (10), Eastern Stony Creek Frog (10)
8_body/87_rocky_mountain_toad.png, Body, Body : Rocky Mountain Toad (10), Rocky Mountain Toad (10)
8_body/88_pacific_tree_frog.png, Body, Body : Pacific Tree Frog (10), Pacific Tree Frog (10)
8_body/89_northern_laughing_tree_frog.png, Body, Body : Northern Laughing Tree Frog (10), Northern Laughing Tree Frog (10)
8_body/90_beeping_froglet.png, Body, Body : Beeping Froglet (16), Beeping Froglet (16)
8_body/91_beeping_froglet.png, Body, Body : Beeping Froglet (17), Beeping Froglet (17)
8_body/92_beeping_froglet.png, Body, Body : Beeping Froglet (18), Beeping Froglet (18)
8_body/93_beeping_froglet.png, Body, Body : Beeping Froglet (19), Beeping Froglet (19)
8_body/94_beeping_froglet.png, Body, Body : Beeping Froglet (20), Beeping Froglet (20)
9_skill/0_time_travel.png, Skill, Skill : Time Travel, Time Travel
9_skill/1_ability_to_fly.png, Skill, Skill : Ability to Fly, Ability to Fly
9_skill/2_invisibility.png, Skill, Skill : Invisibility, Invisibility
10_background/0_light.png, Background, Background : Light, Light
10_background/1_dark.png, Background, Background : Dark, Dark
10_background/2_light_green.png, Background, Background : Light Green, Light Green
10_background/3_orange.png, Background, Background : Orange, Orange
10_background/4_light_pink.png, Background, Background : Light Pink, Light Pink
10_background/5_pale_blue-green.png, Background, Background : Pale Blue-Green, Pale Blue-Green
10_background/6_punks.png, Background, Background : Punks, Punks
10_background/7_salmon.png, Background, Background : Salmon, Salmon
10_background/8_pale_green.png, Background, Background : Pale Green, Pale Green
10_background/9_pale_purple.png, Background, Background : Pale Purple, Pale Purple
10_background/10_light_yellow.png, Background, Background : Light Yellow, Light Yellow
10_background/11_mustard_yellow.png, Background, Background : Mustard Yellow, Mustard Yellow
10_background/12_light_purple.png, Background, Background : Light Purple, Light Purple
10_background/13_light_blue.png, Background, Background : Light Blue, Light Blue
10_background/14_pale_pink.png, Background, Background : Pale Pink, Pale Pink
